#node	date	numeric date
NC_023861.1	1994-03-22	1994.220548
NODE_0000253	1909-07-16	1909.538670
NC_028380.1	2007-01-13	2007.034247
NC_024765.1	2010-10-08	2010.768493
NODE_0000254	1588-08-31	1588.665071
NODE_0000255	1634-06-24	1634.479216
NC_022802.1	1953-07-01	1953.497260
NODE_0000256	1932-03-02	1932.167144
NC_025114.1	2004-01-11	2004.028689
NODE_0000257	1965-01-18	1965.047177
NC_012986.1	2009-06-22	2009.472603
NC_012957.1	2002-10-16	2002.790411
NODE_0000258	1654-03-13	1654.195634
NODE_0000259	1808-08-16	1808.623686
NC_027919.1	1988-07-01	1988.498634
NC_027918.1	2011-01-14	2011.036986
NODE_0000260	1696-08-18	1696.630776
NODE_0000261	1824-10-17	1824.793409
OP287812.1	2018-07-27	2018.568493
NODE_0000262	1867-02-05	1867.096117
NC_001918.1	1998-01-07	1998.017808
NODE_0000263	1906-06-19	1906.464492
NC_034971.1	2007-01-11	2007.028767
NC_015936.1	2008-12-19	2008.965847
NODE_0000264	1791-01-18	1791.047129
NC_004421.1	2005-08-02	2005.584932
NODE_0000265	1873-05-21	1873.384338
NC_023422.1	2010-04-13	2010.280822
NODE_0000266	1933-07-21	1933.553163
NC_011829.1	2007-08-05	2007.593151
NODE_0000267	1956-07-24	1956.560135
NC_016769.1	2007-01-08	2007.020548
NC_027054.1	2003-01-12	2003.031507
NODE_0000268	1072-12-28	1072.990520
NODE_0000269	1309-04-15	1309.285185
NODE_0000270	1849-04-11	1849.274113
NC_025675.1	1981-07-01	1981.497260
NC_018668.1	2007-01-07	2007.017808
NODE_0000271	1420-08-28	1420.656071
NODE_0000272	1590-05-06	1590.344250
NC_043512.1	2007-01-11	2007.028767
NODE_0000273	1721-04-29	1721.324548
NC_004542.1	2000-08-01	2000.583333
NODE_0000274	1803-03-24	1803.225168
NC_027122.1	2001-01-10	2001.026027
NC_019712.1	1981-07-01	1981.497260
NODE_0000275	1535-01-05	1535.013116
NC_055159.1	2014-08-15	2014.620548
NODE_0000276	1588-12-20	1588.968147
NODE_0000277	1796-11-12	1796.864688
NODE_0000278	1893-09-10	1893.690775
NC_044856.1	2008-05-27	2008.403005
NODE_0000279	1954-11-27	1954.904588
NC_031324.1	2016-01-28	2016.075137
NC_039897.1	2007-01-17	2007.045205
NODE_0000280	1828-11-04	1828.842120
NC_001959.2	1993-08-09	1993.604110
NODE_0000281	1891-10-29	1891.825458
NC_044854.1	2005-11-16	2005.875342
NC_044853.1	2000-07-01	2000.498634
NODE_0000282	1679-12-15	1679.955180
NODE_0000283	1861-08-15	1861.621515
NC_029647.1	2014-09-15	2014.705479
NC_044855.1	2007-06-11	2007.442466
NODE_0000284	1758-11-29	1758.911335
NODE_0000285	1844-03-30	1844.243891
NC_040876.1	2007-01-13	2007.034247
NC_044045.1	2007-01-11	2007.028767
NODE_0000286	1814-08-06	1814.595940
NC_044932.1	2007-01-10	2007.026027
NODE_0000287	1856-01-02	1856.004439
NC_039475.1	2012-12-16	2012.957650
NODE_0000288	1883-04-14	1883.283360
NC_029646.1	2012-01-10	2012.025956
NODE_0000289	1916-06-01	1916.417993
NC_044046.1	2007-01-07	2007.017808
NODE_0000290	1957-07-03	1957.503644
NC_039476.1	2006-01-16	2006.042466
NC_039477.1	2007-01-07	2007.017808
NODE_0000291	1124-02-28	1124.161023
NODE_0000292	1537-07-16	1537.538910
NODE_0000293	1711-07-17	1711.541336
NC_035221.1	2005-02-17	2005.130137
NC_009013.1	2007-01-03	2007.006849
NODE_0000294	1704-06-05	1704.427845
NC_038767.1	2001-11-15	2001.872603
NC_038765.1	2007-01-10	2007.026027
NODE_0000295	1154-01-31	1154.084622
NODE_0000296	1224-01-14	1224.036354
NC_036588.1	2007-01-13	2007.034247
NODE_0000297	1287-08-25	1287.648415
NODE_0000298	1712-06-04	1712.425821
NC_038880.1	2007-01-11	2007.028767
NODE_0000299	1805-04-06	1805.262784
NC_031105.1	2009-03-24	2009.226027
NC_031106.1	2016-06-15	2016.454918
NODE_0000300	1468-11-03	1468.840368
NODE_0000301	1800-11-03	1800.838698
NC_014412.1	2001-11-07	2001.850685
NC_014413.1	2007-01-04	2007.009589
NODE_0000302	1565-05-25	1565.395483
NODE_0000303	1809-11-12	1809.865518
NC_018400.1	2003-11-15	2003.872603
NODE_0000304	1952-03-28	1952.239620
NC_028964.1	2007-01-13	2007.034247
NC_024770.1	2007-01-11	2007.028767
NODE_0000305	1905-05-05	1905.341056
NC_039235.1	2005-02-17	2005.130137
NODE_0000306	1946-12-12	1946.946655
NC_024769.1	2010-09-16	2010.708219
NODE_0000307	1959-11-16	1959.875338
NC_024768.1	2010-10-08	2010.768493
NODE_0000308	1959-11-16	1959.875338
NC_023858.1	2010-09-13	2010.700000
NC_021201.1	2005-06-14	2005.450685
NODE_0000309	1179-05-27	1179.401922
NODE_0000310	1243-02-27	1243.158381
NODE_0000311	1563-03-29	1563.239623
NODE_0000312	1837-06-12	1837.444505
NC_023987.1	2009-07-15	2009.535616
NC_038318.1	2018-08-24	2018.645205
NODE_0000313	1689-07-30	1689.575868
NC_034453.1	2017-01-20	2017.053425
NODE_0000314	1786-05-27	1786.402014
NC_003976.2	2000-12-13	2000.949454
NC_035779.1	2014-09-22	2014.724658
NODE_0000315	1287-07-03	1287.503271
NODE_0000316	1788-12-28	1788.990122
NC_026315.1	2007-01-12	2007.031507
NC_026316.1	2007-01-13	2007.034247
NODE_0000317	1346-03-11	1346.191369
NODE_0000318	1427-01-30	1427.081291
NC_001479.1	2000-08-01	2000.583333
NODE_0000319	1600-11-04	1600.844123
NODE_0000320	1639-08-22	1639.640603
NC_026470.1	2009-02-14	2009.121918
NC_010354.1	2007-10-19	2007.798630
NODE_0000321	1693-02-17	1693.129173
NC_038305.1	2006-04-19	2006.297260
NC_011349.1	2006-05-16	2006.371233
NODE_0000322	1444-09-04	1444.676772
NODE_0000323	1677-02-27	1677.157827
NODE_0000324	1809-07-24	1809.560557
NC_034381.1	2001-05-16	2001.371233
NC_043072.1	2007-01-10	2007.026027
NODE_0000325	1908-07-29	1908.573974
NC_033793.1	2012-01-13	2012.034153
NC_024120.1	2003-01-09	2003.023288
NODE_0000326	1480-07-04	1480.506718
NODE_0000327	1537-01-09	1537.023689
NC_003985.1	1998-12-02	1998.919178
NODE_0000328	1537-01-09	1537.023689
NC_008250.2	2005-09-29	2005.743836
NODE_0000329	1571-10-23	1571.810174
NODE_0000330	1764-11-18	1764.882262
NC_038319.1	2007-01-06	2007.015068
NC_023985.1	2011-07-15	2011.535616
NODE_0000331	1706-07-01	1706.497410
NC_038304.1	2010-12-17	2010.960274
